approach,param_name,param_value,target_prompt,generation,max_fitness,mean_fitness,diversity,centroid_dist,stagnant_streak
p_mut=0.0,p_mut,0.0,[simulated],0,0.06890442967414856,0.046878388772408165,0.2039883573849996,-1.0,0
p_mut=0.0,p_mut,0.0,[simulated],1,0.10639875382184982,0.07478247210383415,0.13591238657633464,0.07945472002029419,0
p_mut=0.0,p_mut,0.0,[simulated],2,0.10639875382184982,0.09328073511521022,0.11146082480748494,0.029639363288879395,0
p_mut=0.0,p_mut,0.0,[simulated],3,0.10639875382184982,0.10267330706119537,0.10637568632761638,0.0032314062118530273,1
p_mut=0.0,p_mut,0.0,[simulated],4,0.10639875382184982,0.09938098366061847,0.10918841361999512,0.00035458803176879883,2
p_mut=0.0,p_mut,0.0,[simulated],5,0.10672548413276672,0.10628845045963924,0.04268129666646322,0.032376885414123535,0
p_mut=0.0,p_mut,0.0,[simulated],6,0.11517690867185593,0.10971936707695325,0.10032492876052856,0.05484795570373535,0
p_mut=0.0,p_mut,0.0,[simulated],7,0.11989308893680573,0.11477986226479213,0.10720585187276205,0.0005694031715393066,1
p_mut=0.0,p_mut,0.0,[simulated],0,0.0742129385471344,0.04798844829201698,0.21007149219512938,-1.0,0
p_mut=0.0,p_mut,0.0,[simulated],1,0.0742129385471344,0.06817127019166946,0.09661462306976318,0.012928605079650879,0
p_mut=0.0,p_mut,0.0,[simulated],2,0.07453584671020508,0.07250709707538287,0.0544514536857605,0.00028312206268310547,1
p_mut=0.0,p_mut,0.0,[simulated],3,0.07453584671020508,0.06741111228863399,0.0727212111155192,0.0001653432846069336,2
p_mut=0.0,p_mut,0.0,[simulated],4,0.07453584671020508,0.0736338843901952,0.04479736884435018,1.5139579772949219e-05,3
p_mut=0.0,p_mut,0.0,[simulated],5,0.08463454991579056,0.0762163574496905,0.10461994806925455,0.08184671401977539,0
p_mut=0.0,p_mut,0.0,[simulated],6,0.0911131203174591,0.08442191034555435,0.1991451382637024,0.105354905128479,0
p_mut=0.0,p_mut,0.0,[simulated],7,0.09917362779378891,0.08864073331157367,0.20274990797042847,0.0020768046379089355,1
p_mut=0.0,p_mut,0.0,[simulated],0,0.07151958346366882,0.04406345418343941,0.21054514249165854,-1.0,0
p_mut=0.0,p_mut,0.0,[simulated],1,0.07206453382968903,0.05854349269066006,0.1503138025601705,0.003859579563140869,1
p_mut=0.0,p_mut,0.0,[simulated],2,0.08240269869565964,0.07375617201129596,0.03895383675893148,0.02967202663421631,0
p_mut=0.0,p_mut,0.0,[simulated],3,0.08240269869565964,0.07810390988985698,0.1401697556177775,0.006949365139007568,1
p_mut=0.0,p_mut,0.0,[simulated],4,0.08240269869565964,0.07877999047438304,0.046073853969573975,0.003323853015899658,2
p_mut=0.0,p_mut,0.0,[simulated],5,0.08240269869565964,0.0677666375413537,0.1382791797320048,0.00039577484130859375,3
p_mut=0.0,p_mut,0.0,[simulated],6,0.08240269869565964,0.07653649648030598,0.11402202844619751,5.346536636352539e-05,4
p_mut=0.0,p_mut,0.0,[simulated],7,0.10157525539398193,0.08558883269627889,0.03756957848866781,0.028569400310516357,0
p_mut=0.0,p_mut,0.0,[simulated],0,0.05244458094239235,0.03172331055005392,0.20924005111058552,-1.0,0
p_mut=0.0,p_mut,0.0,[simulated],1,0.05487527325749397,0.04884617713590463,0.1295780658721924,0.0002161264419555664,1
p_mut=0.0,p_mut,0.0,[simulated],2,0.06763075292110443,0.05700309885044893,0.03667945067087809,0.027851223945617676,0
p_mut=0.0,p_mut,0.0,[simulated],3,0.06763075292110443,0.05236903872961799,0.1404988686243693,0.006525099277496338,1
p_mut=0.0,p_mut,0.0,[simulated],4,0.06763075292110443,0.0648104300101598,0.07825867732365926,0.003552734851837158,2
p_mut=0.0,p_mut,0.0,[simulated],5,0.06763075292110443,0.06376143855353196,0.061179832617441816,0.00032216310501098633,3
p_mut=0.0,p_mut,0.0,[simulated],6,0.06763075292110443,0.0589123343427976,0.12615583737691244,2.9981136322021484e-05,4
p_mut=0.0,p_mut,0.0,[simulated],7,0.06763075292110443,0.06751380612452824,0.08611714045206706,2.6226043701171875e-06,5
p_mut=0.0,p_mut,0.0,[simulated],0,0.05449467524886131,0.036771618450681366,0.2105165998140971,-1.0,0
p_mut=0.0,p_mut,0.0,[simulated],1,0.05694865435361862,0.04366503873219093,0.16753120024998983,0.0031706690788269043,1
p_mut=0.0,p_mut,0.0,[simulated],2,0.061358675360679626,0.05765447951853275,0.05154588222503662,0.03924393653869629,0
p_mut=0.0,p_mut,0.0,[simulated],3,0.06205525994300842,0.055195232232411705,0.1575611670811971,0.0018939971923828125,1
p_mut=0.0,p_mut,0.0,[simulated],4,0.06205525994300842,0.05435446246216694,0.042078991731007896,0.0003604888916015625,2
p_mut=0.0,p_mut,0.0,[simulated],5,0.06205525994300842,0.05916115641593933,0.09428166548411052,6.860494613647461e-05,3
p_mut=0.0,p_mut,0.0,[simulated],6,0.06205525994300842,0.06066961276034514,0.09255331754684448,6.67572021484375e-06,4
p_mut=0.0,p_mut,0.0,[simulated],7,0.07841165363788605,0.06477872220178445,0.04271063804626465,0.03255969285964966,0
p_mut=0.3,p_mut,0.3,[simulated],0,0.06398829817771912,0.0507430008923014,0.2033160964647929,-1.0,0
p_mut=0.3,p_mut,0.3,[simulated],1,0.06759827584028244,0.05838784327109655,0.09935493071873983,0.0003120303153991699,1
p_mut=0.3,p_mut,0.3,[simulated],2,0.06759827584028244,0.06460371303061645,0.08583554029464721,2.580881118774414e-05,2
p_mut=0.3,p_mut,0.3,[simulated],3,0.07534343004226685,0.057482934246460594,0.12585641940434775,0.004647254943847656,3
p_mut=0.3,p_mut,0.3,[simulated],4,0.10909990966320038,0.07754964505632718,0.0809106707572937,0.05715048313140869,0
p_mut=0.3,p_mut,0.3,[simulated],5,0.10909990966320038,0.09154799456397693,0.14301660855611165,0.02120131254196167,0
p_mut=0.3,p_mut,0.3,[simulated],6,0.10909990966320038,0.10370303317904472,0.0559199849764506,0.003970503807067871,1
p_mut=0.3,p_mut,0.3,[simulated],7,0.11394985765218735,0.10552084073424339,0.060826671123504636,0.0011366605758666992,2
p_mut=0.3,p_mut,0.3,[simulated],0,0.045276056975126266,0.027823072237273056,0.19531856377919515,-1.0,0
p_mut=0.3,p_mut,0.3,[simulated],1,0.07586081326007843,0.04854467759529749,0.1731566866238912,0.13195765018463135,0
p_mut=0.3,p_mut,0.3,[simulated],2,0.07817710936069489,0.06655671695868175,0.13958242336908977,0.11448746919631958,0
p_mut=0.3,p_mut,0.3,[simulated],3,0.0910261869430542,0.08055722589294116,0.09921598434448242,0.05979311466217041,0
p_mut=0.3,p_mut,0.3,[simulated],4,0.09107384830713272,0.07607429847121239,0.1530120054880778,0.018335819244384766,0
p_mut=0.3,p_mut,0.3,[simulated],5,0.09185478836297989,0.09135425463318825,0.05816776355107625,2.9802322387695312e-06,1
p_mut=0.3,p_mut,0.3,[simulated],6,0.10447347909212112,0.08167249150574207,0.1415448506673177,0.005222797393798828,2
p_mut=0.3,p_mut,0.3,[simulated],7,0.10447347909212112,0.09255200003584226,0.11079634428024292,0.002125382423400879,3
p_mut=0.3,p_mut,0.3,[simulated],0,0.05816164240241051,0.03159638401120901,0.19338024854660035,-1.0,0
