approach,param_name,param_value,target_prompt,generation,max_fitness,mean_fitness,diversity,centroid_dist,stagnant_streak
slerp_prompt,alpha,0.2,[simulated],0,0.38044244050979614,0.31946776807308197,0.04208210706710815,-1.0,0
slerp_prompt,alpha,0.2,[simulated],1,0.49478042125701904,0.38533079624176025,0.07380886077880859,0.05967968702316284,0
slerp_prompt,alpha,0.2,[simulated],2,0.49478042125701904,0.44517576694488525,0.06378301779429117,0.018177807331085205,0
slerp_prompt,alpha,0.2,[simulated],3,0.5857082605361938,0.5102154364188513,0.026466027895609538,0.024380981922149658,0
slerp_prompt,alpha,0.2,[simulated],4,0.612198531627655,0.5733619928359985,0.03599749406178792,0.0265500545501709,0
slerp_prompt,alpha,0.2,[simulated],5,0.6358701586723328,0.6080074508984884,0.045028928915659586,0.006348013877868652,1
slerp_prompt,alpha,0.2,[simulated],6,0.663954496383667,0.6298941175142924,0.03285537560780843,0.004453182220458984,2
slerp_prompt,alpha,0.2,[simulated],7,0.691450834274292,0.6607921620210012,0.04197050333023071,0.036065876483917236,0
slerp_prompt,alpha,0.3,[simulated],0,0.4709904193878174,0.33015112578868866,0.11755967537562052,-1.0,0
slerp_prompt,alpha,0.3,[simulated],1,0.6031779050827026,0.499975249171257,0.06219403743743897,0.04091578722000122,0
slerp_prompt,alpha,0.3,[simulated],2,0.726012110710144,0.5950672924518585,0.06880248387654622,0.05168116092681885,0
slerp_prompt,alpha,0.3,[simulated],3,0.726012110710144,0.6739555100599924,0.08613217274347941,0.013753831386566162,0
slerp_prompt,alpha,0.3,[simulated],4,0.726012110710144,0.7074607610702515,0.032209308942159016,0.001017928123474121,1
slerp_prompt,alpha,0.3,[simulated],5,0.726012110710144,0.7222347557544708,0.03745973507563273,0.0003547072410583496,2
slerp_prompt,alpha,0.3,[simulated],6,0.726012110710144,0.723585844039917,0.013640538851420084,3.230571746826172e-05,3
slerp_prompt,alpha,0.3,[simulated],7,0.726012110710144,0.7250056763490041,0.010544415314992268,3.2782554626464844e-06,4
slerp_prompt,alpha,0.5,[simulated],0,0.6153127551078796,0.44059107700983685,0.23682507673899333,-1.0,0
slerp_prompt,alpha,0.5,[simulated],1,0.6153127551078796,0.5688903331756592,0.057999038696289064,0.013711631298065186,0
slerp_prompt,alpha,0.5,[simulated],2,0.6901630759239197,0.6223432024319967,0.029353535175323485,0.019994914531707764,0
slerp_prompt,alpha,0.5,[simulated],3,0.7404841184616089,0.6780214905738831,0.04352255662282308,0.03597700595855713,0
slerp_prompt,alpha,0.5,[simulated],4,0.7404841184616089,0.7115898827711741,0.0771079937616984,0.009164094924926758,1
slerp_prompt,alpha,0.5,[simulated],5,0.8407760262489319,0.7566028436024984,0.04200332562128703,0.03070002794265747,0
slerp_prompt,alpha,0.5,[simulated],6,0.8407760262489319,0.7876867949962616,0.08387188911437989,0.005675554275512695,1
slerp_prompt,alpha,0.5,[simulated],7,0.8407760262489319,0.8167496025562286,0.05986475149790446,0.005152523517608643,2
slerp_prompt,alpha,0.7,[simulated],0,0.5782821178436279,0.4883764485518138,0.35137561957041424,-1.0,0
slerp_prompt,alpha,0.7,[simulated],1,0.62522292137146,0.6013304690519968,0.060491172472635905,0.01836693286895752,0
slerp_prompt,alpha,0.7,[simulated],2,0.6292161345481873,0.6183858712514242,0.033216389020284016,2.384185791015625e-06,1
slerp_prompt,alpha,0.7,[simulated],3,0.6575838327407837,0.6347870528697968,0.017589835325876872,0.012910127639770508,0
slerp_prompt,alpha,0.7,[simulated],4,0.661972165107727,0.6452414393424988,0.0596376101175944,0.0038004517555236816,1
slerp_prompt,alpha,0.7,[simulated],5,0.6822279691696167,0.6662014424800873,0.02076315482457479,0.012924909591674805,0
slerp_prompt,alpha,0.7,[simulated],6,0.7026234865188599,0.6780507763226827,0.046659608681996666,0.002899646759033203,1
slerp_prompt,alpha,0.7,[simulated],7,0.7026234865188599,0.6616454720497131,0.07750434080759684,0.0010196566581726074,2
