approach,param_name,param_value,target_prompt,generation,max_fitness,mean_fitness,diversity,centroid_dist,stagnant_streak
slerp_prompt,alpha,0.2,[simulated],0,-0.030515171587467194,-0.06616763398051262,0.09272301991780599,-1.0,0
slerp_prompt,alpha,0.2,[simulated],1,-0.017748530954122543,-0.03558397851884365,0.10379730860392253,0.08298921585083008,0
slerp_prompt,alpha,0.2,[simulated],2,-0.007646102458238602,-0.021721964081128437,0.1819963018099467,0.15563750267028809,0
slerp_prompt,alpha,0.2,[simulated],3,-0.007646102458238602,-0.022318675182759762,0.200537113348643,0.04542654752731323,0
slerp_prompt,alpha,0.2,[simulated],4,0.012798339128494263,-0.005004283661643664,0.09890713294347127,0.07869845628738403,0
slerp_prompt,alpha,0.2,[simulated],5,0.012999741360545158,0.006424416943142812,0.16109170913696289,0.12703090906143188,0
slerp_prompt,alpha,0.2,[simulated],6,0.01539777684956789,0.009267008708169064,0.17673077583312988,0.005412399768829346,1
slerp_prompt,alpha,0.2,[simulated],7,0.04096643999218941,0.019054452578226726,0.05513805150985718,0.040497422218322754,0
slerp_prompt,alpha,0.2,[simulated],0,-0.049786556512117386,-0.06779574168225129,0.0981953223546346,-1.0,0
slerp_prompt,alpha,0.2,[simulated],1,-0.008091239258646965,-0.046029746842881046,0.13065627415974934,0.09749531745910645,0
slerp_prompt,alpha,0.2,[simulated],2,-0.008091239258646965,-0.03164777749528488,0.16965258121490479,0.12602370977401733,0
slerp_prompt,alpha,0.2,[simulated],3,-0.008091239258646965,-0.018994363956153393,0.12927101850509642,0.011170566082000732,0
slerp_prompt,alpha,0.2,[simulated],4,-0.001857338473200798,-0.011963660518328348,0.16285762389500935,0.12734204530715942,0
slerp_prompt,alpha,0.2,[simulated],5,-0.001857338473200798,-0.006290932806829612,0.1533177892367045,0.042658090591430664,0
slerp_prompt,alpha,0.2,[simulated],6,-0.0018165484070777893,-0.010909993822375933,0.10489139159520468,0.009324073791503906,1
slerp_prompt,alpha,0.2,[simulated],7,0.0005357023328542709,-0.010977007448673248,0.08924375375111898,0.011939048767089844,0
slerp_prompt,alpha,0.2,[simulated],0,-0.04357440024614334,-0.052634542187054954,0.09925150076548259,-1.0,0
slerp_prompt,alpha,0.2,[simulated],1,-0.04357440024614334,-0.046812145660320915,0.14218297004699706,0.010828852653503418,0
slerp_prompt,alpha,0.2,[simulated],2,-0.04357440024614334,-0.045482754707336426,0.0872655987739563,0.062462449073791504,0
slerp_prompt,alpha,0.2,[simulated],3,-0.03666625916957855,-0.044540623823801674,0.1358451008796692,0.10795474052429199,0
slerp_prompt,alpha,0.2,[simulated],4,-0.014430957846343517,-0.03565226976449291,0.16708714962005616,0.12573248147964478,0
slerp_prompt,alpha,0.2,[simulated],5,0.011330341920256615,-0.022599486789355677,0.2086109737555186,0.16509747505187988,0
slerp_prompt,alpha,0.2,[simulated],6,0.04726620763540268,0.0074750392232090235,0.20511073271433514,0.17528599500656128,0
slerp_prompt,alpha,0.2,[simulated],7,0.04726620763540268,0.026796788404074807,0.15598447720209757,0.044749557971954346,0
slerp_prompt,alpha,0.2,[simulated],0,-0.052449457347393036,-0.06410918260614078,0.09612978299458821,-1.0,0
slerp_prompt,alpha,0.2,[simulated],1,-0.01629829965531826,-0.0463516175126036,0.13328881661097208,0.08070605993270874,0
slerp_prompt,alpha,0.2,[simulated],2,0.010043448768556118,-0.026957321756829817,0.14898258050282795,0.1207418441772461,0
slerp_prompt,alpha,0.2,[simulated],3,0.010043448768556118,-0.0019304511758188407,0.09241751829783122,0.022266387939453125,0
slerp_prompt,alpha,0.2,[simulated],4,0.04422203451395035,0.011692075136428079,0.08294781446456909,0.0593450665473938,0
slerp_prompt,alpha,0.2,[simulated],5,0.07212205231189728,0.033051305605719485,0.13870762983957927,0.10262274742126465,0
slerp_prompt,alpha,0.2,[simulated],6,0.0798972100019455,0.06344210542738438,0.1090670108795166,0.0805429220199585,0
slerp_prompt,alpha,0.2,[simulated],7,0.0799102932214737,0.06922197466095288,0.1258950432141622,0.016843020915985107,0
slerp_prompt,alpha,0.2,[simulated],0,-0.05031104385852814,-0.0606263962884744,0.09551616509755452,-1.0,0
slerp_prompt,alpha,0.2,[simulated],1,0.004407547414302826,-0.04083877305189768,0.1593968073527018,0.12023341655731201,0
slerp_prompt,alpha,0.2,[simulated],2,0.008771022781729698,-0.018705655199786026,0.17866158485412598,0.14921164512634277,0
slerp_prompt,alpha,0.2,[simulated],3,0.008771022781729698,-0.005637405129770438,0.15811689297358195,0.016537189483642578,0
slerp_prompt,alpha,0.2,[simulated],4,0.008771022781729698,0.0005887203539411227,0.0457951545715332,0.0014683008193969727,1
slerp_prompt,alpha,0.2,[simulated],5,0.008771022781729698,0.005674951709806919,0.14544732570648194,0.00012063980102539062,2
slerp_prompt,alpha,0.2,[simulated],6,0.028103739023208618,0.013151429283122221,0.0986001173655192,0.0819358229637146,0
slerp_prompt,alpha,0.2,[simulated],7,0.028103739023208618,0.022673141521712143,0.16216255823771158,0.02055966854095459,0
slerp_prompt,alpha,0.3,[simulated],0,-0.031405009329319,-0.04969313492377599,0.2032837669054667,-1.0,0
slerp_prompt,alpha,0.3,[simulated],1,-0.031405009329319,-0.04012010681132475,0.12056624094645182,0.0,1
slerp_prompt,alpha,0.3,[simulated],2,-0.015982117503881454,-0.031012736881772678,0.12829965750376385,0.10274076461791992,0
slerp_prompt,alpha,0.3,[simulated],3,-0.013345949351787567,-0.0218439856544137,0.10422585010528565,0.02029651403427124,0
slerp_prompt,alpha,0.3,[simulated],4,0.015061357989907265,-0.009042430979510149,0.1285768469174703,0.09496688842773438,0
slerp_prompt,alpha,0.3,[simulated],5,0.015061357989907265,-0.0044019076352318125,0.16015892028808593,0.030691802501678467,0
slerp_prompt,alpha,0.3,[simulated],6,0.015061357989907265,0.006425200340648492,0.07937666177749633,0.002578258514404297,1
slerp_prompt,alpha,0.3,[simulated],7,0.015061357989907265,0.004438368293146293,0.05748542944590251,0.0019354820251464844,2
slerp_prompt,alpha,0.3,[simulated],0,-0.0309615321457386,-0.052798667922616005,0.19359638690948486,-1.0,0
slerp_prompt,alpha,0.3,[simulated],1,-0.028489746153354645,-0.042117212588588394,0.14885388215382894,0.024548828601837158,0
slerp_prompt,alpha,0.3,[simulated],2,0.013207640498876572,-0.021526637797554333,0.09691211382548014,0.07035362720489502,0
slerp_prompt,alpha,0.3,[simulated],3,0.013207640498876572,-0.011208750928441683,0.16581865151723227,0.018023252487182617,0
slerp_prompt,alpha,0.3,[simulated],4,0.013207640498876572,0.00767200393602252,0.09659584760665893,0.07082158327102661,0
slerp_prompt,alpha,0.3,[simulated],5,0.056774549186229706,0.020712275058031082,0.18813995520273843,0.11610716581344604,0
slerp_prompt,alpha,0.3,[simulated],6,0.056774549186229706,0.039138096695144974,0.17096094687779745,0.04099416732788086,0
slerp_prompt,alpha,0.3,[simulated],7,0.056774549186229706,0.04543006420135498,0.1457519054412842,0.01143348217010498,0
slerp_prompt,alpha,0.3,[simulated],0,-0.03717774897813797,-0.05272023752331734,0.21093517939249676,-1.0,0
slerp_prompt,alpha,0.3,[simulated],1,-0.026300404220819473,-0.03808717677990595,0.1249626119931539,0.10000741481781006,0
slerp_prompt,alpha,0.3,[simulated],2,-0.022153638303279877,-0.03189469935993353,0.12565652132034302,0.09907519817352295,0
slerp_prompt,alpha,0.3,[simulated],3,0.0005649775266647339,-0.020566409453749657,0.1149505098660787,0.09747582674026489,0
slerp_prompt,alpha,0.3,[simulated],4,0.0005649775266647339,-0.01074318370471398,0.12354918718338012,0.01602262258529663,0
slerp_prompt,alpha,0.3,[simulated],5,0.000685572624206543,-0.003997578596075376,0.07487892707188924,0.05067765712738037,0
slerp_prompt,alpha,0.3,[simulated],6,0.000685572624206543,-0.001328548106054465,0.10841904878616333,0.01564270257949829,0
slerp_prompt,alpha,0.3,[simulated],7,0.02676096186041832,0.005025557863215606,0.1513298273086548,0.12123966217041016,0
slerp_prompt,alpha,0.3,[simulated],0,-0.011798320338129997,-0.05648099910467863,0.1975957791010539,-1.0,0
slerp_prompt,alpha,0.3,[simulated],1,0.022797217592597008,-0.02074705498913924,0.12378453016281128,0.09099042415618896,0
slerp_prompt,alpha,0.3,[simulated],2,0.0469992533326149,0.011184310230116049,0.13914748032887778,0.143405020236969,0
slerp_prompt,alpha,0.3,[simulated],3,0.0469992533326149,0.0334642855450511,0.08785103956858317,0.06684106588363647,0
slerp_prompt,alpha,0.3,[simulated],4,0.0469992533326149,0.026979323476552963,0.1714467724164327,0.01297903060913086,0
slerp_prompt,alpha,0.3,[simulated],5,0.0469992533326149,0.04446258023381233,0.06068764527638753,0.0018117427825927734,1
slerp_prompt,alpha,0.3,[simulated],6,0.07222815603017807,0.04991760849952698,0.09077253341674804,0.06261122226715088,0
slerp_prompt,alpha,0.3,[simulated],7,0.07335276156663895,0.06287401107450326,0.16140110890070597,0.03167259693145752,0
slerp_prompt,alpha,0.3,[simulated],0,-0.03717774897813797,-0.0659320658693711,0.2079836924870809,-1.0,0
slerp_prompt,alpha,0.3,[simulated],1,-0.0351397842168808,-0.04228726401925087,0.1889275312423706,0.1382879614830017,0
slerp_prompt,alpha,0.3,[simulated],2,-0.0351397842168808,-0.04059656895697117,0.2156257927417755,0.0,1
slerp_prompt,alpha,0.3,[simulated],3,0.01095606666058302,-0.029081175879885752,0.23766229152679444,0.12910395860671997,0
slerp_prompt,alpha,0.3,[simulated],4,0.01095606666058302,-0.010434926642725864,0.19121307134628296,0.1514526605606079,0
slerp_prompt,alpha,0.3,[simulated],5,0.01095606666058302,0.004267939754451315,0.16323695182800294,0.009374439716339111,1
slerp_prompt,alpha,0.3,[simulated],6,0.01095606666058302,0.0071791970791916055,0.13867396116256714,0.003149867057800293,2
slerp_prompt,alpha,0.3,[simulated],7,0.024645496159791946,0.013556162516276041,0.0587430993715922,0.06337499618530273,0
slerp_prompt,alpha,0.5,[simulated],0,-0.009134139865636826,-0.04360329359769821,0.5046005010604858,-1.0,0
slerp_prompt,alpha,0.5,[simulated],1,-0.009134139865636826,-0.017495682773490746,0.23441768487294515,0.19709187746047974,0
slerp_prompt,alpha,0.5,[simulated],2,0.024949155747890472,-0.004739320216079553,0.08429507811864217,0.07316511869430542,0
slerp_prompt,alpha,0.5,[simulated],3,0.03251902014017105,0.01569044931481282,0.09866158564885458,0.012343049049377441,0
slerp_prompt,alpha,0.5,[simulated],4,0.03541390597820282,0.02840091319133838,0.10934025049209595,0.07907289266586304,0
slerp_prompt,alpha,0.5,[simulated],5,0.06726490706205368,0.03870904507736365,0.15743021965026854,0.08562564849853516,0
slerp_prompt,alpha,0.5,[simulated],6,0.06726490706205368,0.03757207840681076,0.22356124520301818,0.02494025230407715,0
slerp_prompt,alpha,0.5,[simulated],7,0.06963233649730682,0.05940470906595389,0.10165345271428426,0.010053753852844238,0
slerp_prompt,alpha,0.5,[simulated],0,-0.02269977703690529,-0.04735961960007747,0.4964025994141897,-1.0,0
slerp_prompt,alpha,0.5,[simulated],1,0.008169172331690788,-0.02014455385506153,0.2720278998215993,0.22708725929260254,0
slerp_prompt,alpha,0.5,[simulated],2,0.011099436320364475,-0.006112473861624797,0.17201659679412842,0.13597643375396729,0
slerp_prompt,alpha,0.5,[simulated],3,0.030439583584666252,0.013667278767873844,0.09407064119974771,0.05558878183364868,0
slerp_prompt,alpha,0.5,[simulated],4,0.033506736159324646,0.024510498624294996,0.09295280774434407,0.02203989028930664,0
slerp_prompt,alpha,0.5,[simulated],5,0.033506736159324646,0.024675561115145683,0.11906919479370118,5.960464477539063e-08,1
slerp_prompt,alpha,0.5,[simulated],6,0.033506736159324646,0.027805554525305826,0.1130500872929891,0.0036185383796691895,2
slerp_prompt,alpha,0.5,[simulated],7,0.033506736159324646,0.029989713492492836,0.03970813353856405,0.0004292130470275879,3
slerp_prompt,alpha,0.5,[simulated],0,-0.040339354425668716,-0.07098877554138501,0.4937401374181112,-1.0,0
slerp_prompt,alpha,0.5,[simulated],1,-0.0148047786206007,-0.04066341711829106,0.21211456656455993,0.20171165466308594,0
slerp_prompt,alpha,0.5,[simulated],2,0.01512676291167736,-0.02004302976032098,0.15228142738342285,0.11948496103286743,0
slerp_prompt,alpha,0.5,[simulated],3,0.01512676291167736,-0.00850431558986505,0.1818646272023519,0.04022163152694702,0
slerp_prompt,alpha,0.5,[simulated],4,0.043910298496484756,0.015083428782721361,0.08329578240712483,0.06444650888442993,0
slerp_prompt,alpha,0.5,[simulated],5,0.043910298496484756,0.022650344918171566,0.12664360602696736,0.016411542892456055,0
slerp_prompt,alpha,0.5,[simulated],6,0.043910298496484756,0.03594215586781502,0.07484209537506104,0.0064105987548828125,1
slerp_prompt,alpha,0.5,[simulated],7,0.045118268579244614,0.04227671834329764,0.09087998072306315,0.003974437713623047,2
slerp_prompt,alpha,0.5,[simulated],0,-0.017792727798223495,-0.06230472897489866,0.5047241707642873,-1.0,0
slerp_prompt,alpha,0.5,[simulated],1,-0.017792727798223495,-0.0296183234701554,0.22276579737663268,0.18373799324035645,0
